10416,"Campana Objetos, São Paulo, Brazil",NULL,NULL,NULL,NULL
10418,"FRZ-Metallwarenfabrik, Zuzenhausen, Germany",NULL,NULL,NULL,NULL
10419,"Edra Mazzei, Pisa, Italy",NULL,1,NULL,NULL
10420,"LEGO Group, Billund, Denmark",NULL,NULL,NULL,NULL
10421,"Gittler Guitar Inc., New York, NY",NULL,NULL,NULL,NULL
10422,"Riedel Crystal, Kufstein, Austria",NULL,NULL,NULL,NULL
10423,"Segno srl, Milan",NULL,NULL,NULL,NULL
10428,"Bamberg Metallwerkstätten, Berlin",NULL,NULL,NULL,NULL
10434,"Inoue Pleats Co., Ltd., Fukui, Japan",61,NULL,NULL,NULL
10435,"Porcelli Assoc., Inc., USA",NULL,NULL,NULL,NULL
10438,"Ingo Maurer GmbH, Germany",NULL,NULL,NULL,NULL
10440,"Van Keppel-Green, USA",NULL,NULL,NULL,NULL
10442,"Swatch AG, Switzerland",107,NULL,1983,NULL
10449,"Guild of Handicraft Ltd., London",NULL,NULL,NULL,NULL
10450,"Design Research, New York",NULL,NULL,NULL,NULL
10453,"Kebe Møbler ApS, Copenhagen",NULL,NULL,NULL,NULL
10457,"Artek, Finland",NULL,NULL,NULL,NULL
10459,"Atelier Vitreon, North Haven, CT",NULL,NULL,NULL,NULL
10462,"La Société F.S.D., France",NULL,NULL,NULL,NULL
10465,"Studio Luce, Italy",NULL,NULL,NULL,NULL
10468,H. C. Craythorne,NULL,NULL,NULL,NULL
10473,"Giovannetti, Italy",NULL,NULL,NULL,NULL
10474,"Robeson Cutlery Co., Inc., Perry, NY",NULL,NULL,NULL,NULL
10477,"Interex Inc., New York, NY",NULL,NULL,NULL,NULL
10478,"Old Hall Works Tableware, Bloxwich, U.K.",NULL,NULL,NULL,NULL
10480,"Leif Wessman Associates, Inc., New York, NY",NULL,NULL,NULL,NULL
10481,"San Castings Corp., Brewster, NY",NULL,NULL,NULL,NULL
10482,"Longato Arredamenti S.p.A., Padua, Italy",NULL,NULL,NULL,NULL
10483,"Continental Can Co., USA",4,NULL,NULL,NULL
10485,"Studio DA, Japan",NULL,NULL,NULL,NULL
10487,"Smith Metal Arts, Buffalo, NY",NULL,NULL,NULL,NULL
10489,"Metalcraft Studio, Konrad König, Munich",NULL,NULL,NULL,NULL
10490,"Loewe S.A., Madrid",NULL,NULL,NULL,NULL
10492,"Vacheron & Constantin-Le Coultre Watches, Inc., Switzerland",NULL,NULL,NULL,NULL
10495,"Heidi Weber, Zürich",NULL,1,NULL,NULL
10497,"Arflex, S.p.A., Italy",NULL,NULL,NULL,NULL
10501,"Vitra-Fehlbaum GmbH, Weil-am-Rhein, West Germany (now Germany)",NULL,NULL,NULL,NULL
10503,"Hermès, Paris",43,NULL,1837,NULL
10505,"R. Kirsch, Germany",NULL,NULL,NULL,NULL
10507,"Transcriptors, Ltd., New York",NULL,NULL,NULL,NULL
10513,"Edelzinn E. Hueck, Lüdenscheid, Austria",NULL,NULL,NULL,NULL
10515,"Hammy Oy, Helsinki",NULL,NULL,NULL,NULL
10517,"Hackman & Co., Helsinki",NULL,NULL,NULL,NULL
10519,"Desny, Paris",43,NULL,NULL,NULL
10522,"Anonima Castelli, Bologna, Italy",NULL,NULL,NULL,NULL
10523,"Gebrüder Junghans AG, Schramberg, Germany",NULL,NULL,NULL,NULL
10526,"Airborne, France",43,NULL,NULL,NULL
10530,"Fontana Arte, Italy",NULL,NULL,1932,NULL
10531,"Baldioli Eustasio & Figli, Omegna, Italy",59,NULL,NULL,NULL
10538,Gerard van de Groenekan,34,2,1904,1971
10540,"Tensor Corporation, Brookyln, NY",NULL,NULL,NULL,NULL
10541,"Pirelli S.p.A., Milan",NULL,NULL,NULL,NULL
10543,"Randall Made Knives, Orlando, FL",NULL,NULL,NULL,NULL
10548,"Van Leer Vatenfabrieken N.V., Amstelveen, The Netherlands",34,NULL,NULL,NULL
10551,"F. M. Matsson, Sweden",NULL,NULL,NULL,NULL
10554,"Danese, Milan",NULL,NULL,NULL,NULL
10555,"Thonet, Germany",45,NULL,1853,NULL
10559,"Dansk Forsolvnings Anstalt, Copenhagen",NULL,NULL,NULL,NULL
10561,"Arterior Textile GMBH, Wuppertal, Germany",NULL,NULL,NULL,NULL
10562,"Robert Murphy's Sons Co., Ayer, MA",NULL,NULL,NULL,NULL
10563,"Lightolier Inc., Jersey City, NJ",NULL,NULL,NULL,NULL
10565,"Kingsley Electronics, Taiwan",NULL,NULL,NULL,NULL
10567,"Progetti, Italy",NULL,NULL,NULL,NULL
10569,"Richard Perry, Son & Company, Wolverhampton, England",NULL,NULL,NULL,NULL
10582,"J. & J. Kohn, Vienna",NULL,NULL,NULL,NULL
10584,"OSRAM GmbH, Munich",NULL,NULL,NULL,NULL
10586,Microsoft Corporation,NULL,NULL,NULL,NULL
10588,Lehrwerkstatte fur Glasinstrumentmacher,NULL,NULL,NULL,NULL
10589,"Grossherzogliche Sächische Fachschule, Germany",NULL,NULL,NULL,NULL
10591,"Sointu Incorporated, New York, NY",NULL,NULL,NULL,NULL
10594,"Diehl Manufacturing Co., Elizabeth, NJ",NULL,NULL,NULL,NULL
10596,"Metz & Co., Amsterdam",NULL,NULL,NULL,NULL
10599,"Eschenbach Optik Nürnberg, Germany",NULL,NULL,NULL,NULL
10602,"Carrera International GmbH, Traun, Austria",NULL,NULL,NULL,NULL
10605,"Grid Systems Corp., Mountain View, CA",NULL,NULL,NULL,NULL
10607,"National Semiconductor Corporation, USA",4,NULL,1959,NULL
10609,"Barcalo Manufacturing Co., New York, NY",NULL,NULL,NULL,NULL
10610,"Drain-Dri Co., San Francisco, CA",4,NULL,NULL,NULL
10612,"G.A. Van de Groenekan, De Bilt, The Netherlands",NULL,NULL,NULL,NULL
10613,"The Winsted Hardware Manufacturing Co., Winsted, CT",4,NULL,NULL,NULL
10616,"Bayerische Massindustrie, Hersbruck, West Germany (now Germany)",NULL,NULL,NULL,NULL
10618,"Rietveld's Workshop, Utrecht",NULL,NULL,NULL,NULL
10619,"Red Wing Pottery, MN",NULL,NULL,NULL,NULL
10620,"Bernini, Italy",NULL,NULL,NULL,NULL
10622,Unknown Mexican Manufacturer,75,NULL,NULL,NULL
10628,"NY Form, Italy",NULL,NULL,NULL,NULL
10630,"S.p.A. Carrozzeria Pininfarina, Torino, Italy",NULL,NULL,NULL,NULL
10632,"Gruppo Industriale Busnelli S.p.A., Milan",NULL,NULL,NULL,NULL
10633,"Berliner Metallgewerbe Joseph Müller, Germany",NULL,NULL,NULL,NULL
10636,"Boffi S.p.A., Cesano Maderno, Italy",NULL,NULL,NULL,NULL
10637,"Scientific Optics Ltd., England",NULL,NULL,NULL,NULL
10638,"Vistosi, Italy",NULL,NULL,NULL,NULL
10639,"GAF Corporation, New York, NY",NULL,NULL,NULL,NULL
10642,"Dictaphone AG, Killwangen, Switzerland",NULL,NULL,NULL,NULL
10643,"Sambonet S.p.A., Vercelli, Italy",NULL,NULL,NULL,NULL
10645,"Snaidero, Italy",59,NULL,1946,NULL
10648,"Uncle Sam's Umbrella Shop, New York, NY",4,NULL,NULL,NULL
10650,"Guzzini, Italy",NULL,NULL,NULL,NULL
10651,"Droog Design, the Netherlands",NULL,NULL,NULL,NULL
10652,"Sanka Oy Loviisa, Finland",NULL,NULL,NULL,NULL
10653,"Oak, Product Design and Consultancy, Rotterdam",NULL,NULL,NULL,NULL
10655,"Form GmbH, Germany",45,NULL,NULL,NULL
10656,"Goods, Amsterdam, The Netherlands",NULL,NULL,NULL,NULL
10658,"Ideal Standard S.p.A., Milan",NULL,NULL,NULL,NULL
10661,"Howard Miller Clock Co., Zeeland, MI",NULL,NULL,NULL,NULL
10662,"Royal Crest Venetian Blind Co., Rossford, OH",NULL,NULL,NULL,NULL
10664,"ATH Design International, The Netherlands",NULL,NULL,NULL,NULL
10666,"Mallory Industries, Inc., Farmington, CT",4,NULL,1956,NULL
10667,"Industrie Formenti Italia, Milan",NULL,NULL,NULL,NULL
10671,Kristian Schneider,NULL,2,NULL,NULL
10672,"Bell Helmets, Inc., Norwalk, CA",NULL,NULL,NULL,NULL
10685,"Newton Plastics, Newton Upper Falls, MA",NULL,NULL,NULL,NULL
10688,"Fasttrack Enterprises, Ltd., Calgary",NULL,NULL,NULL,NULL
10696,"Belgian International Carpet, Belgium",NULL,NULL,NULL,NULL
10701,"Kelly & Thompson, USA",NULL,NULL,NULL,NULL
10702,"Theodore Müller, Belgium/Germany",NULL,NULL,NULL,NULL
10704,"Rosenthal Einrichtung, Munich",NULL,NULL,NULL,NULL
10705,"Shinseo Kogyo Co., Tokyo",NULL,NULL,NULL,NULL
10706,"Compagnia Italiana Lumi, Rome",NULL,NULL,NULL,NULL
10708,"Ferrari S.p.A., Maranello, Italy",NULL,NULL,1929,NULL
10718,"frogdesign, Sunnydale, CA",4,NULL,1969,NULL
10724,"Metall-Arbeit Wiener Werkstätte, Vienna, Austria",NULL,NULL,NULL,NULL
10725,"Smart Design, New York",4,NULL,1979,NULL
10726,"OXO International, New York, NY",NULL,NULL,NULL,NULL
10727,Anonymous,NULL,NULL,NULL,NULL
10728,"Argentor, Vienna",NULL,NULL,NULL,NULL
10734,"Avard Inc., New York, NY",NULL,NULL,NULL,NULL
10735,"Stilnovo, Italy",NULL,NULL,NULL,NULL
10741,"Minerva, Milan, Italy",NULL,NULL,NULL,NULL
10742,"Casigliani S.p.A., Pisa",NULL,NULL,NULL,NULL
10745,"ICI Design Institute Inc., Osaka",NULL,NULL,NULL,NULL
10746,"Associated Spring Raymond Barnes Group, Inc., Dallas, TX",4,NULL,NULL,NULL
10747,"Paul Mayen Designs, New York, NY",NULL,NULL,NULL,NULL
10749,"Bauhaus Ceramic Workshops, Weimar, Germany",NULL,NULL,NULL,NULL
10755,"Novelectric A.G., Zürich, Switzerland",NULL,NULL,NULL,NULL
10759,"Northern Plastics, Syracuse, NY",NULL,NULL,NULL,NULL
10761,CSS/Winfield,NULL,NULL,NULL,NULL
10762,"Siemens & Halske A.G., Munich",45,NULL,1847,NULL
10765,"Fratelli Fantini, S.p.A., Pella, Italy",NULL,NULL,NULL,NULL
10766,"Enorme, Italy",NULL,NULL,NULL,NULL
10769,"Fabbriche Elettrotecniche Riunite, S.p.A. (now Zerowatt, S.p.A.), Italy",NULL,NULL,NULL,NULL
10771,"Glasfabrik Johann Loetz Witwe, Klöstermühle, Austria",NULL,NULL,NULL,NULL
10772,Fratelli Chiminella,NULL,NULL,NULL,NULL
10776,"Oluce, Milan, Italy",NULL,NULL,NULL,NULL
10779,René d'Harnoncourt,4,2,1901,1968
10780,"Yamakawa Rattan Co., Ltd., Japan",NULL,NULL,NULL,NULL
10782,"Kotobuki Corporation, Japan",NULL,NULL,NULL,NULL
10783,"Heifetz Mfg. Co., New York, NY",NULL,NULL,NULL,NULL
10789,"Simpson Sports, Torrance, CA",NULL,NULL,NULL,NULL
10790,Ldesign SARL,43,NULL,NULL,NULL
10792,"Velca, Milan",NULL,NULL,NULL,NULL
10793,"Elektroakusticni Laboratorij, Ljubljana, Yugoslavia",NULL,NULL,NULL,NULL
10794,"Wings over the World Corporation, New York, NY",NULL,NULL,NULL,NULL
10796,"L'Atelier de Serge Mouille, France",NULL,NULL,NULL,NULL
10797,"Hudson Studios, Madison, NJ",NULL,NULL,NULL,NULL
10798,Karhulalittala,NULL,NULL,NULL,NULL
10800,"Ateliers Jean Prouvé, Nancy, France",NULL,NULL,NULL,NULL
10801,"J.G. Furniture Co., Brooklyn, NY",NULL,NULL,NULL,NULL
10804,"Sony Corporation, Creative Center",61,NULL,1961,NULL
10806,"Raichle Boot Co. Ltd., Switzerland",NULL,NULL,NULL,NULL
10809,Rathcon Inc.,NULL,NULL,NULL,NULL
10810,"Simon International, San Lazzaro, Italy",NULL,NULL,NULL,NULL
10813,"Andrew Maclaren Ltd., England",NULL,NULL,NULL,NULL
10815,"Fibre Metal Products Company, Concordville, PA",NULL,NULL,NULL,NULL
10817,"Klem Systems, Vienna",NULL,NULL,NULL,NULL
10819,"Lamson & Goodnow, Shellberg Falls, MA",4,NULL,1837,NULL
10829,"Friedrich Herder A.G., Solingen, Germany",NULL,NULL,NULL,NULL
10831,Unknown Swiss Manufacturer,NULL,NULL,NULL,NULL
10833,"Holt Howard Associates, Stamford, CT",NULL,NULL,NULL,NULL
10834,"Plastic Dispensers Inc., Newark, NJ",NULL,NULL,NULL,NULL
10836,"AKG Akustische und Kino-Geräte, Vienna",8,NULL,NULL,NULL
10840,"Baccarat, France",NULL,NULL,NULL,NULL
10842,"Mastermotive, Inc., Savage, MN",NULL,NULL,NULL,NULL
10857,"J.A. Henckels, Solingen, Germany",NULL,NULL,NULL,NULL
10858,"Ehrhard & Söhne, Germany",NULL,NULL,NULL,NULL
10873,"Victoria-Werke, Baar, Switzerland",NULL,NULL,NULL,NULL
10876,"Tavaro S.A., Geneva",NULL,NULL,NULL,NULL
10877,"Giro Sport Design, Inc., a division of Bell Sports, Inc.",4,NULL,1985,NULL
10878,"Rome Manufacturing Co., Div. of Revere Copper and Brass, Inc., Rome, NY",NULL,NULL,NULL,NULL
10880,"Supreme Cutlery, Japan",NULL,NULL,NULL,NULL
10898,"Hudson Photographic Industries, Inc., New York",NULL,NULL,NULL,NULL
10900,"Fratelli Borletti, S.p.A., Milan",NULL,NULL,NULL,NULL
10901,"Koch Creations, Lynbrook, NY",NULL,NULL,NULL,NULL
10904,"Mort N. Marton Designs, NY",NULL,NULL,NULL,NULL
10909,"Kaplan/Aronson, New York, NY",NULL,NULL,NULL,NULL
10911,"TECTA Möbel, Lauenförde, Germany",NULL,NULL,NULL,NULL
10912,"O.C. Sedie Internazionale, Inc., Paramount, CA",NULL,NULL,NULL,NULL
10913,"G. Schanzenbach, Germany",NULL,NULL,NULL,NULL
10914,"Ditta Spoggi, Milan",NULL,NULL,NULL,NULL
10915,Lakota Corporation,NULL,NULL,NULL,NULL
10916,"Kanematsu Ind. Co. Ltd., Gifu Ken, Japan",NULL,NULL,NULL,NULL
10920,"DESTA (Deutsche Stahlmöbel), Berlin",NULL,NULL,NULL,NULL
10921,"Carlo Moretti, s.n.c., Venice",NULL,NULL,NULL,NULL
10922,"Minolta Camera Co., Ltd., Osaka",NULL,NULL,NULL,NULL
10923,"Gense, Sweden",NULL,NULL,NULL,NULL
10924,"United States Glass Co., Tiffin, OH",NULL,NULL,NULL,NULL
10927,"Rhythm Tech, Inc., Mamaroneck, NY",NULL,NULL,NULL,NULL
10928,"L. Hjorth's Terracotta-Fabrik, Ronne, Denmark",NULL,NULL,NULL,NULL
10931,"Ralph O. Smith Co., Los Angeles, CA",NULL,NULL,NULL,NULL
10933,"Gits Molding Corp., Chicago, IL",NULL,NULL,NULL,NULL
10935,"Sonic Sports, Inc., Los Angeles, CA",NULL,NULL,NULL,NULL
10939,"Nixalite of America, East Moline, IL",NULL,NULL,NULL,NULL
10943,"Meisterschule für das Kunsthandwerk, Berlin",NULL,NULL,NULL,NULL
10945,"Piquot-Meridian (International) SA, Switzerland",NULL,NULL,NULL,NULL
10946,"Baum-Mercier, Switzerland",107,NULL,NULL,NULL
10947,"Griswold Manufacturing Co., Erie, PA",4,NULL,1884,NULL
10948,"Gottlieb Hammes Fahr, Solingen-Foche, Germany",NULL,NULL,NULL,NULL
10949,"Roll Dippers Inc., (formerly the Zeroll Co.) Maumee, OH",NULL,NULL,NULL,NULL
10951,"Cocco, Italy",NULL,NULL,NULL,NULL
10952,"Metropolitan Wire Goods Corp, Brooklyn, NY",NULL,NULL,NULL,NULL
10953,"Foley Mfg. Co., Minneapolis, MN",NULL,NULL,NULL,NULL
10954,"Denominator Company, Inc., New York, NY",4,NULL,1914,NULL
10956,Unknown French Manufacturer,43,NULL,NULL,NULL
10957,"Alcorn & Co., Boston, Massachusetts",4,NULL,NULL,NULL
10960,"AT&T Bell Laboratories, Murray Hill, NJ",4,NULL,1925,NULL
10961,Westfield Manufacturing Corp.,NULL,NULL,NULL,NULL
10962,"Hammond Research Corp., Gloucester, MA",NULL,NULL,NULL,NULL
10965,"Hewlett-Packard Company, Santa Clara, CA",4,NULL,1939,NULL
10966,"Toronto Plastic Co., Toronto",NULL,NULL,NULL,NULL
10968,"University of Pennsylvania, USA",NULL,NULL,NULL,NULL
10969,"IMEC, USA",NULL,NULL,NULL,NULL
10972,"P. & W. Blattmann Metallwaren-Fabrik, Switzerland",NULL,NULL,NULL,NULL
10973,"LSI Logic Corporation, Milpitas, CA",4,NULL,1981,NULL
10979,"Motorola, Inc.",4,NULL,1928,NULL
10980,"Synaptics Incorporated, San Jose, CA",4,NULL,NULL,NULL
10981,"Texas Instruments, Inc., Dallas, TX",4,NULL,1930,NULL
10982,"VLSI Technology, Inc., San Jose, CA",4,NULL,NULL,NULL
10983,"Xerox Palo Alto Research Center, Palo Alto, CA",4,NULL,1906,NULL
10998,"Hukin & Heath, Birmingham, England",NULL,NULL,NULL,NULL
10999,"Tri-State Plastic Molding Co., Henderson, KY",4,NULL,NULL,NULL
11003,Victorinox,107,NULL,1884,NULL
11006,"Theodore Fahrner, Pforzheim, Germany",NULL,NULL,NULL,NULL
11010,Unknown Netherlandish Manufacturer,NULL,NULL,NULL,NULL
11012,"Plas-tex Corporation, Los Angeles, CA",4,NULL,NULL,NULL
11016,"Ittala Glassworks, Ittala, Finland",NULL,NULL,NULL,NULL
11017,"Stanley Home Products, Easthampton, MA",4,NULL,NULL,NULL
11019,"Pace Products, Chicago, IL",NULL,NULL,NULL,NULL
11021,Kenner Products Co.,NULL,NULL,NULL,NULL
11022,"Geomet Inc., New York, NY",NULL,NULL,1954,NULL
11027,Bryce Brothers Co. for the Four Seasons,NULL,NULL,NULL,NULL
11033,"Rudolph de Harak Industrial Design, Inc., New York, NY",NULL,NULL,NULL,NULL
11034,"Oy Huonekalu-ja Rakennustyötehdas Ab, Turku, Finland",NULL,NULL,1910,NULL
11039,"Best & Lloyd, Ltd., Birmingham, UK",NULL,NULL,1840,NULL
11041,"August Sommer Co., Wurttemburg, Germany",NULL,NULL,NULL,NULL
11046,"Dansk Polyether Industri, Denmark",NULL,NULL,NULL,NULL
11047,"Korhonen OY, Finland",NULL,NULL,NULL,NULL
11048,"Eggers, WI",NULL,NULL,NULL,NULL
11049,"Brian Davis & Co., Pty Ltd., Victoria, Australia",NULL,NULL,NULL,NULL
11050,"Southern Highlanders, Inc., North Carolina",NULL,NULL,NULL,NULL
11052,"International Mobile Machines, USA",NULL,NULL,NULL,NULL
11053,"Ernest C. Higgins Co. (Allan Follet), Norwood, MA",NULL,NULL,NULL,NULL
11055,"AB Bahco Verktyg, Enkoping, Sweden",106,NULL,NULL,NULL
11056,"Sturm, Vienna",NULL,NULL,NULL,NULL
11058,"J.A. Henckels, USA",NULL,NULL,NULL,NULL
11060,"Cooper Canada Ltd., Toronto",NULL,NULL,NULL,NULL
11064,"The Richter & Phillips Co., Cincinatti, OH",4,NULL,NULL,NULL
11066,"Sabattini Argenteria S.p.A., Como, Italy",NULL,NULL,NULL,NULL
11068,"Griscer Industries, Fort Wayne, IN",NULL,NULL,NULL,NULL
11070,"Mylec, Inc., Winchedon Springs, MA",NULL,NULL,NULL,NULL
11072,"KBL Corporation, Boston, MA",NULL,NULL,NULL,NULL
11073,"Valsts Electro-Techniska Fabrika, Riga, Latvia",NULL,NULL,NULL,NULL
11077,Swedlow Aeroplastics Corp.,NULL,NULL,NULL,NULL
11079,"M & M Mfg. Co., Chicago, IL",NULL,NULL,NULL,NULL
11085,"Heywood-Wakefield Co., Gardner, MA",NULL,NULL,NULL,NULL
11086,"Haskelite Manufacturing Corporation, Chicago, IL",NULL,NULL,NULL,NULL
11090,Red Lion Table Co.,NULL,NULL,NULL,NULL
11092,"Moss Rose Manufacturing Co., Philadelphia, PA",NULL,NULL,NULL,NULL
11093,"J.H. Thorp & Co., Inc., New York, NY",NULL,NULL,NULL,NULL
11094,"Cyrus Clark Co., Inc., New York, NY",NULL,NULL,NULL,NULL
11095,"Articoli Plastici Elettrici, Italy",NULL,NULL,NULL,NULL
11098,Guilford Art Company,NULL,NULL,NULL,NULL
11100,"Abstracta Structures Inc., New York, NY",4,NULL,NULL,NULL
11108,"Welch Allyn Inc., Skaneateles Falls, NY",NULL,NULL,NULL,NULL
11109,"Robert Smith, Kentfield, CA",NULL,2,NULL,NULL
11111,"Concept Inc., St. Petersburg, FL",4,NULL,NULL,NULL
11112,"The Subsidiary Co.(division of Artmongers and Manufactory Inc.), New York, NY",NULL,NULL,NULL,NULL
11116,"Italora S.p.A., Milan, Italy",NULL,NULL,NULL,NULL
11117,"A.V. Mazzega Vetri d'Arte, Murano, Italy",59,NULL,NULL,NULL
11118,"Rochelt Design, Ulm, Germany",NULL,NULL,NULL,NULL
11119,"Columbian Bronze Corp., Freeport, NY",NULL,NULL,NULL,NULL
11124,"John Mascheroni Furniture Co., New York, NY",NULL,NULL,NULL,NULL
11125,"Neal Small Designs Inc., New York, NY",NULL,NULL,1965,1973
11128,"France and Son A/S, Denmark",NULL,NULL,NULL,NULL
11130,"Artifort, The Netherlands",NULL,NULL,NULL,NULL
11131,"Raumtechnik Staeger & Co. KG, Stuttgart",NULL,NULL,NULL,NULL
11134,"Paper Welder, Inc., Medina, NY",NULL,NULL,NULL,NULL
11135,"Società Italiana Telecomunicazioni Siemens, Milan, Italy",NULL,NULL,NULL,NULL
11136,"Bonniers International, Japan",61,NULL,NULL,NULL
11137,"Plastics, Inc., St. Paul, MN",4,NULL,NULL,NULL
11138,Made in Japan for Fitz & Floyd,NULL,NULL,NULL,NULL
11139,"Frimu Company, Switzerland",107,NULL,NULL,NULL
11140,"G.P.M. Company, Germany",45,NULL,NULL,NULL
11154,"Vitreria Vistosi, Murano, Italy",NULL,NULL,NULL,NULL
11156,"Schott & Gen. Jenaer Glaswerke, Mainz, Germany",NULL,NULL,NULL,NULL
11157,"Acordis Industrial Fibers, The Netherlands",34,NULL,1999,NULL
11158,"Ekco Housewares, Franklin Park, IL",NULL,NULL,NULL,NULL
11159,"Lexon, France",NULL,NULL,1990,NULL
11162,"Rosenthal, Germany",NULL,NULL,NULL,NULL
11164,"Modernariato-Gruppo Industriale Busnelli, Italy",NULL,NULL,NULL,NULL
11166,"Poul Jeppesen, Denmark",NULL,2,NULL,NULL
11168,"Think Outside, Inc., Carlsbad, CA",NULL,NULL,NULL,NULL
11176,"Richard Schultz Design, Palm, PA",NULL,NULL,NULL,NULL
11177,"Emeco, Hanover, Pennsylvania",NULL,NULL,NULL,NULL
11179,"Makers of Simple Furniture, Ltd., London",NULL,NULL,NULL,NULL
11180,"The Ironrite Ironer Co., Detroit, MI",4,NULL,1911,NULL
11181,"Lorraine Metal Mfg. Co., NY",4,NULL,NULL,NULL
11183,"Cadoro Jewels, New York, NY",NULL,NULL,NULL,NULL
11189,"Fahr-Leuchten, Stuttgart",NULL,NULL,NULL,NULL
11190,"Tropi-Cal Company, Los Angeles, CA (now Fong Brothers Company, Los Angeles, CA)",NULL,NULL,NULL,NULL
11191,"The Afternoon Company, Omaha, Nebraska",4,NULL,NULL,NULL
11192,"Rothschild Plastics Corp., Philadelphia, PA",NULL,NULL,NULL,NULL
11194,"Tendo Mokko, Inc., Yamagata-Ken, Japan",NULL,NULL,NULL,NULL
11195,"J. Merivaara Oy, Helsinki",NULL,NULL,NULL,NULL
11196,"Hessische Metallwerke (now mono GmbH), Germany",NULL,NULL,NULL,NULL
11197,"Figli di Amedeo Cassina, Meda, Italy",NULL,NULL,NULL,NULL
11198,"Satisfaction, New York, NY",NULL,NULL,NULL,NULL
11199,"Ampex Corporation, Elk Grove Village, IL",NULL,NULL,NULL,NULL
11200,"Baltensweilder, Ebikon, Switzerland",NULL,NULL,NULL,NULL
11201,"Archent Limited, Sheffield, England",NULL,NULL,NULL,NULL
11223,"Mourlot, Paris",NULL,NULL,NULL,NULL
11277,George Him,15,2,1900,1982
11278,Jan Lewitt,15,2,1907,1991
11340,"The Baynard Press, London",NULL,NULL,NULL,NULL
11341,C. Tereshkovitch,NULL,NULL,NULL,NULL
11348,Christian Zervos,43,2,1889,1970
11350,British War Office,NULL,NULL,NULL,NULL
11361,Imprimerie Champenois,NULL,NULL,NULL,NULL
11381,Royal Society for the Prevention of Accidents,NULL,NULL,NULL,NULL
11419,Ward and Saks Co.,NULL,NULL,NULL,NULL
11422,Patrick Cunningham,NULL,2,NULL,NULL
11426,Wolf Zimmerman,45,2,1925,NULL
11580,Anthon Beeke,34,2,1940,NULL
11589,Hans Bockting,NULL,2,NULL,NULL
11596,R. Szayoo,NULL,NULL,NULL,NULL
11621,Tapio Salmelainen,42,2,1941,NULL
11631,"Otto Beyer, Leipzig/Berlin",NULL,NULL,NULL,NULL
11663,Carl Van Vechten,4,2,1880,1964
11799,Orell Füssli,107,NULL,NULL,NULL
11860,Various Authors,NULL,NULL,NULL,NULL
11875,Kirill Zdanevich,93,2,1892,1969
11900,Velimir Khlebnikov,93,2,1885,1922
11904,Vladimir Mayakovsky,93,2,1893,1930
11947,Natan Al'tman,93,2,1889,1971
11964,Alastair Reid,15,2,1926,2014
11967,Stéphane Mallarmé,43,2,1842,1898
12001,Vladimir Burliuk,116,2,1886,1917
12025,Elena Guro,NULL,1,NULL,NULL
12072,Frank O'Hara,4,2,1926,1966
12074,"Maria Siniakova, Russian, 1898-1989",NULL,1,1898,1989
12101,Niele Toroni,107,2,1937,NULL
12124,Pavel Filonov,NULL,2,1883,1941
12171,Nikolai Kul'bin,93,2,1868,1917
12172,Iurii Annenkov,93,2,1889,1974
12177,Lewis Carroll (Charles Lutwidge Dodgson),15,2,1832,1898
12225,Nikolai Rogovin,NULL,2,NULL,NULL
12305,David Mamet,4,2,1947,NULL
12310,Lev Shekhtel [Lev Zhegin],NULL,2,NULL,NULL
12312,Vasilii Chekrygin,NULL,2,1897,1922
12315,Sergei Podgaevskii,NULL,2,NULL,NULL
12318,Sergei Bobrov,NULL,2,NULL,NULL
12328,Blaise Cendrars (Frédéric Sauser),43,2,1887,1961
12382,Liz Larner,4,1,1960,NULL
12402,Joseph Blumenthal,NULL,2,NULL,NULL
12409,Aleksandr Shevchenko,93,2,1883,1948
12410,Illarion Skuie,NULL,NULL,NULL,NULL
12432,Vasilii Kamenskii,93,2,1864,1961
12452,Nikolai Aseev,NULL,2,NULL,NULL
12472,Calvin Sumsion,NULL,2,NULL,NULL
12501,Gustav Klutsis,67,2,1895,1938
12508,Benjamin Péret,43,2,1899,1959
12509,Igor' Terent'ev,93,2,1892,1937
12515,Guido Ballo,59,2,1914,NULL
12536,Jean-Clarence Lambert,43,2,1930,NULL
12540,"Atelier 17, New York",NULL,NULL,NULL,NULL
12556,John Moore,4,2,NULL,NULL
12601,Hans Sahl,45,2,1902,1993
12602,Horace Gregory,4,2,1898,1982
12603,Herbert Read,15,2,1893,1968
12604,André Verdet,43,2,1913,2004
12605,Thomas Merton,4,2,1915,1968
12606,Morris Weisenthal,4,2,1918,2009
12607,Harold Norse,4,2,1916,2009
12608,David Lougée,43,2,NULL,NULL
12609,T. Weiss,4,NULL,NULL,NULL
12610,Peter Viereck,4,2,1916,2006
12611,Theodore Roethke,4,2,1908,1963
12612,David Ignatow,4,2,1914,1997
12613,William Carlos Williams,4,2,1883,1963
12614,Harold Rosenberg,4,2,1906,1978
12615,Dylan Thomas,15,2,1914,1953
12616,Richard Wilbur,4,2,1921,2017
12617,Jacques-Henri Lévesque,43,2,NULL,NULL
12639,Iliazd (Il'ia Zdanevich),NULL,2,NULL,NULL
12650,Iraklii Gamrekeli,44,2,1894,1943
12660,Il'ia Zdanevich,43,2,1894,1974
12704,Natan Vengrov,NULL,2,NULL,NULL
12727,Naum Granovskii,93,2,1898,1971
12753,Antonin Artaud,43,2,1896,1948
